Time,WL_KienGiang,RF_KienGiang,WL_LeThuy,RF_LeThuy,WL_DongHoi,RF_DongHoi,Tide_DongHoi
11/7/2021 15:00:00,642,0,71,0,2,0,-0.168077
11/7/2021 16:00:00,642,0,70,0,-14,0,-0.347092
11/7/2021 17:00:00,642,0,69,0,-30,0,-0.521196
11/7/2021 18:00:00,641,0,69,0,-46,0,-0.64214
11/7/2021 19:00:00,641,0,68,0,-62,0,-0.673994
11/7/2021 20:00:00,641,0,67,0,-44,0,-0.602486
11/7/2021 21:00:00,640,0,66,0,-25,0,-0.435496
11/7/2021 22:00:00,640,0,66,0,-7,0,-0.197972
11/7/2021 23:00:00,640,0,65,0,11,0,0.0738662
11/8/2021 0:00:00,639,0,64,0,30,0,0.337155
11/8/2021 1:00:00,639,0,63,0,48,0,0.547903
11/8/2021 2:00:00,639,0,64,0,54,0,0.66984
11/8/2021 3:00:00,639,0,64,0,59,0,0.685328
11/8/2021 4:00:00,639,0,65,0,65,0,0.6028
11/8/2021 5:00:00,638,0,65,0,71,0,0.455031
11/8/2021 6:00:00,638,0,66,0,76,0,0.287475
11/8/2021 7:00:00,638,0.2,66,0.2,82,0.2,0.142236
11/8/2021 8:00:00,638,1.4,66,1.4,75,1.4,0.0457147
11/8/2021 9:00:00,638,0,67,0,68,0,0.00474784
11/8/2021 10:00:00,638,0,67,0,62,0,0.00996331
11/8/2021 11:00:00,638,0,67,0,55,0,0.0414197
11/8/2021 12:00:00,638,0.4,68,0.4,48,0.4,0.0729744
11/8/2021 13:00:00,638,2,68,2,41,2,0.0760167
11/8/2021 14:00:00,639,2.2,68,2.2,27,2.2,0.0255367
11/8/2021 15:00:00,639,1.6,67,1.6,13,1.6,-0.090676
11/8/2021 16:00:00,640,0.6,67,0.6,-2,0.6,-0.263545
11/8/2021 17:00:00,640,0,67,0,-16,0,-0.461075
11/8/2021 18:00:00,641,0,66,0,-30,0,-0.636765
11/8/2021 19:00:00,641,0,66,0,-44,0,-0.744938
11/8/2021 20:00:00,641,0,66,0,-31,0,-0.755293
11/8/2021 21:00:00,642,0,65,0,-17,0,-0.659999
11/8/2021 22:00:00,642,0,65,0,-4,0,-0.472171
11/8/2021 23:00:00,642,0,64,0,9,0,-0.2198
11/9/2021 0:00:00,643,0,64,0,23,0,0.0600276
11/9/2021 1:00:00,643,0,63,0,36,0,0.325428
11/9/2021 2:00:00,642,0,63,0,44,0,0.535013
11/9/2021 3:00:00,642,0,64,0,51,0,0.656466
11/9/2021 4:00:00,641,0,64,0,59,0,0.676582
11/9/2021 5:00:00,640,0,64,0,67,0,0.607086
11/9/2021 6:00:00,640,0,65,0,74,0,0.481171
11/9/2021 7:00:00,639,0,65,0,82,0,0.341071
11/9/2021 8:00:00,639,0,65,0,77,0,0.222901
11/9/2021 9:00:00,638,0,66,0,72,0,0.146455
11/9/2021 10:00:00,638,0,66,0,67,0,0.113592
11/9/2021 11:00:00,637,0,66,0,62,0,0.112861
11/9/2021 12:00:00,637,0,67,0,57,0,0.125137
11/9/2021 13:00:00,636,0,67,0,52,0,0.127294
11/9/2021 14:00:00,636,0,67,0,37,0,0.0952617
11/9/2021 15:00:00,636,0,66,0,22,0,0.00961614
11/9/2021 16:00:00,636,0,66,0,7,0,-0.135916
11/9/2021 17:00:00,635,0,65,0,-8,0,-0.327279
11/9/2021 18:00:00,635,0,65,0,-23,0,-0.530105
11/9/2021 19:00:00,635,0,64,0,-38,0,-0.69921
11/9/2021 20:00:00,635,0,63,0,-30,0,-0.793552
11/9/2021 21:00:00,635,0,62,0,-21,0,-0.788954
11/9/2021 22:00:00,635,0,62,0,-13,0,-0.68283
11/9/2021 23:00:00,634,0,61,0,-5,0,-0.491027
11/10/2021 0:00:00,634,0,60,0,4,0,-0.241484
11/10/2021 1:00:00,634,0,59,0,12,0,0.0308089
11/10/2021 2:00:00,634,0,59,0,23,0,0.28717
11/10/2021 3:00:00,633,0,59,0,34,0,0.489916
11/10/2021 4:00:00,633,0,59,0,46,0,0.610494
11/10/2021 5:00:00,633,0,58,0,57,0,0.63873
11/10/2021 6:00:00,632,0,58,0,68,0,0.587408
11/10/2021 7:00:00,632,0,58,0,79,0,0.487732
11/10/2021 8:00:00,632,0,59,0,74,0,0.376928
11/10/2021 9:00:00,632,0,59,0,70,0,0.284562
11/10/2021 10:00:00,632,0,60,0,65,0,0.224662
11/10/2021 11:00:00,632,0,61,0,60,0,0.196043
11/10/2021 12:00:00,632,0,61,0,56,0,0.187507
11/10/2021 13:00:00,632,0,62,0,51,0,0.182751
11/10/2021 14:00:00,632,0,62,0,39,0,0.162775
11/10/2021 15:00:00,632,0,61,0,27,0,0.10797
11/10/2021 16:00:00,632,0,61,0,16,0,0.00319071
11/10/2021 17:00:00,631,0,61,0,4,0,-0.154251
11/10/2021 18:00:00,631,0,60,0,-8,0,-0.348301
11/10/2021 19:00:00,631,0,60,0,-20,0,-0.545198
11/10/2021 20:00:00,631,0,59,0,-16,0,-0.703283
11/10/2021 21:00:00,631,0,58,0,-13,0,-0.786964
11/10/2021 22:00:00,631,0,57,0,-9,0,-0.777342
11/10/2021 23:00:00,630,0,56,0,-5,0,-0.674851
11/11/2021 0:00:00,630,0,55,0,-2,0,-0.495133
11/11/2021 1:00:00,630,0,54,0,2,0,-0.263229
11/11/2021 2:00:00,630,0,54,0,16,0,-0.00993605
11/11/2021 3:00:00,630,0,53,0,29,0,0.230267
11/11/2021 4:00:00,630,0,53,0,43,0,0.423248
11/11/2021 5:00:00,629,0,53,0,56,0,0.543073
11/11/2021 6:00:00,629,0,52,0,70,0,0.580806
11/11/2021 7:00:00,629,0,52,0,83,0,0.548343
11/11/2021 8:00:00,629,0,53,0,78,0,0.47343
11/11/2021 9:00:00,629,0,55,0,73,0,0.387837
11/11/2021 10:00:00,629,0,56,0,69,0,0.315418
11/11/2021 11:00:00,628,0,57,0,64,0,0.266356
11/11/2021 12:00:00,628,0,59,0,59,0,0.238798
11/11/2021 13:00:00,628,0,60,0,54,0,0.223856
11/11/2021 14:00:00,628,0,60,0,46,0,0.209134
11/11/2021 15:00:00,628,0,59,0,38,0,0.179571
11/11/2021 16:00:00,628,0,59,0,31,0,0.118606
11/11/2021 17:00:00,627,0,58,0,23,0,0.0130331
11/11/2021 18:00:00,627,0,58,0,15,0,-0.13908
11/11/2021 19:00:00,627,0,57,0,7,0,-0.322463
11/11/2021 20:00:00,627,0,56,0,0,0,-0.506106
11/11/2021 21:00:00,627,0,55,0,-6,0,-0.652843
11/11/2021 22:00:00,627,0,54,0,-13,0,-0.732024
11/11/2021 23:00:00,627,0,53,0,-20,0,-0.728178
11/12/2021 0:00:00,627,0,52,0,-26,0,-0.64212
11/12/2021 1:00:00,627,0,51,0,-33,0,-0.486657
11/12/2021 2:00:00,627,0,50,0,-18,0,-0.282026
11/12/2021 3:00:00,627,0,49,0,-2,0,-0.0540335
11/12/2021 4:00:00,627,0,49,0,13,0,0.166725
11/12/2021 5:00:00,626,0,48,0,28,0,0.348526
11/12/2021 6:00:00,626,0,47,0,44,0,0.466493
11/12/2021 7:00:00,626,0,46,0,59,0,0.511387
11/12/2021 8:00:00,626,0,47,0,58,0,0.493162
11/12/2021 9:00:00,626,0,48,0,57,0,0.435923
11/12/2021 10:00:00,626,0,50,0,56,0,0.366897
11/12/2021 11:00:00,626,0,51,0,55,0,0.306132
11/12/2021 12:00:00,626,0,52,0,54,0,0.262361
11/12/2021 13:00:00,626,0,53,0,53,0,0.235193
11/12/2021 14:00:00,626,0.4,53,0.4,45,0.4,0.219223
11/12/2021 15:00:00,626,0.2,53,0.2,37,0.2,0.20579
11/12/2021 16:00:00,626,0,53,0,30,0,0.1823
11/12/2021 17:00:00,626,0,52,0,22,0,0.132876
11/12/2021 18:00:00,626,0,52,0,14,0,0.0435307
11/12/2021 19:00:00,626,0,52,0,6,0,-0.0894512
11/12/2021 20:00:00,626,0,51,0,1,0,-0.253484
11/12/2021 21:00:00,626,0,50,0,-5,0,-0.421185
11/12/2021 22:00:00,627,0,50,0,-10,0,-0.559534
11/12/2021 23:00:00,627,0,49,0,-15,0,-0.641299
11/13/2021 0:00:00,627,0,48,0,-21,0,-0.652166
11/13/2021 1:00:00,627,0,47,0,-26,0,-0.590996
11/13/2021 2:00:00,627,0,46,0,-13,0,-0.466092
11/13/2021 3:00:00,627,0,46,0,-1,0,-0.292327
11/13/2021 4:00:00,627,0,45,0,12,0,-0.0911007
11/13/2021 5:00:00,627,0,44,0,25,0,0.10952
11/13/2021 6:00:00,627,0,44,0,37,0,0.278615
11/13/2021 7:00:00,627,0,43,0,50,0,0.391026
11/13/2021 8:00:00,627,0,44,0,52,0,0.436505
11/13/2021 9:00:00,627,0,46,0,54,0,0.423212
11/13/2021 10:00:00,627,0,47,0,57,0,0.372708
11/13/2021 11:00:00,627,0,48,0,59,0,0.309606
11/13/2021 12:00:00,627,0,50,0,61,0,0.2525
11/13/2021 13:00:00,627,0,51,0,63,0,0.210829
11/13/2021 14:00:00,627,0,51,0,58,0,0.186941
11/13/2021 15:00:00,626,0,51,0,54,0,0.178849
11/13/2021 16:00:00,626,0,51,0,49,0,0.180195
11/13/2021 17:00:00,626,0,50,0,44,0,0.178488
11/13/2021 18:00:00,625,0,50,0,40,0,0.155859
11/13/2021 19:00:00,625,0,50,0,35,0,0.0951918
11/13/2021 20:00:00,625,0,50,0,27,0,-0.0105955
11/13/2021 21:00:00,625,0,49,0,18,0,-0.152189
11/13/2021 22:00:00,625,0,49,0,10,0,-0.305377
11/13/2021 23:00:00,625,0,48,0,2,0,-0.439896
11/14/2021 0:00:00,625,0,48,0,-7,0,-0.529962
11/14/2021 1:00:00,625,0,47,0,-15,0,-0.560406
11/14/2021 2:00:00,625,0,46,0,-5,0,-0.526726
11/14/2021 3:00:00,624,0,45,0,5,0,-0.432385
11/14/2021 4:00:00,624,0,45,0,16,0,-0.28773
11/14/2021 5:00:00,624,0,44,0,26,0,-0.111409
11/14/2021 6:00:00,623,0,43,0,36,0,0.0691897
11/14/2021 7:00:00,623,0,42,0,46,0,0.22254
11/14/2021 8:00:00,623,0,43,0,47,0,0.322637
11/14/2021 9:00:00,623,0,43,0,48,0,0.358651
11/14/2021 10:00:00,623,0,44,0,50,0,0.338283
11/14/2021 11:00:00,623,0,45,0,51,0,0.282555
11/14/2021 12:00:00,623,0,45,0,52,0,0.215772
11/14/2021 13:00:00,623,0,46,0,53,0,0.157171
11/14/2021 14:00:00,623,0,46,0,50,0,0.118191
11/14/2021 15:00:00,623,0,46,0,48,0,0.103966
11/14/2021 16:00:00,623,0,46,0,45,0,0.114614
11/14/2021 17:00:00,622,0,46,0,42,0,0.143773
11/14/2021 18:00:00,622,0,46,0,40,0,0.176397
11/14/2021 19:00:00,622,0,46,0,37,0,0.190382
11/14/2021 20:00:00,622,0,46,0,28,0,0.164154
11/14/2021 21:00:00,622,0,45,0,19,0,0.0870367
11/14/2021 22:00:00,622,0,45,0,11,0,-0.0341466
11/14/2021 23:00:00,622,0,44,0,2,0,-0.176845
11/15/2021 0:00:00,622,0,44,0,-7,0,-0.311684
11/15/2021 1:00:00,622,0,43,0,-16,0,-0.41256
11/15/2021 2:00:00,622,0,42,0,-10,0,-0.462284
11/15/2021 3:00:00,622,0,41,0,-5,0,-0.452854
11/15/2021 4:00:00,622,0,41,0,1,0,-0.383911
11/15/2021 5:00:00,621,0,40,0,7,0,-0.263179
11/15/2021 6:00:00,621,0,39,0,12,0,-0.108709
11/15/2021 7:00:00,621,0,38,0,18,0,0.0511113
11/15/2021 8:00:00,621,0,38,0,23,0,0.183489
11/15/2021 9:00:00,621,0,39,0,28,0,0.262099
11/15/2021 10:00:00,621,0,39,0,33,0,0.277058
11/15/2021 11:00:00,621,0,39,0,37,0,0.23775
11/15/2021 12:00:00,621,0,40,0,42,0,0.166954
11/15/2021 13:00:00,621,0,40,0,47,0,0.0906428
11/15/2021 14:00:00,621,0,40,0,46,0,0.0298992
11/15/2021 15:00:00,621,0,40,0,44,0,-0.0017705
11/15/2021 16:00:00,621,0,40,0,43,0,0.00235371
11/15/2021 17:00:00,620,0,40,0,42,0,0.0422893
11/15/2021 18:00:00,620,0.2,40,0.2,40,0.2,0.109059
11/15/2021 19:00:00,620,0.6,40,0.6,39,0.6,0.182848
11/15/2021 20:00:00,620,0,40,0,34,0,0.236105
11/15/2021 21:00:00,620,0,40,0,28,0,0.242856
11/15/2021 22:00:00,621,0,40,0,23,0,0.189999
11/15/2021 23:00:00,621,0,40,0,18,0,0.0837061
11/16/2021 0:00:00,621,0,40,0,12,0,-0.0531258
11/16/2021 1:00:00,621,0,40,0,7,0,-0.190311
11/16/2021 2:00:00,621,0,39,0,8,0,-0.30043
11/16/2021 3:00:00,622,0,39,0,8,0,-0.364288
11/16/2021 4:00:00,622,0,38,0,9,0,-0.371502
11/16/2021 5:00:00,622,0,37,0,10,0,-0.31992
11/16/2021 6:00:00,623,0,37,0,10,0,-0.217014
11/16/2021 7:00:00,623,0,36,0,11,0,-0.0822156
11/16/2021 8:00:00,623,0,36,0,15,0,0.0541617
11/16/2021 9:00:00,624,0,36,0,20,0,0.15847
11/16/2021 10:00:00,624,0,36,0,24,0,0.205653
11/16/2021 11:00:00,624,0,36,0,28,0,0.189042
11/16/2021 12:00:00,625,0,36,0,33,0,0.122042
11/16/2021 13:00:00,625,0,36,0,37,0,0.0310714
11/16/2021 14:00:00,625,0,36,0,36,0,-0.05519
11/16/2021 15:00:00,625,0,36,0,35,0,-0.113857
11/16/2021 16:00:00,625,0,36,0,35,0,-0.130539
11/16/2021 17:00:00,625,0,36,0,34,0,-0.0990419
11/16/2021 18:00:00,625,0,36,0,33,0,-0.0219799
11/16/2021 19:00:00,625,0,36,0,32,0,0.0868431
11/16/2021 20:00:00,625,0.4,37,0.4,32,0.4,0.201634
11/16/2021 21:00:00,624,0,37,0,33,0,0.28957
11/16/2021 22:00:00,624,0,38,0,33,0,0.321723
11/16/2021 23:00:00,624,0,39,0,33,0,0.284784
11/17/2021 0:00:00,623,0,39,0,34,0,0.186602
11/17/2021 1:00:00,623,0,40,0,34,0,0.0522674
11/17/2021 2:00:00,623,0,39,0,30,0,-0.0862543
11/17/2021 3:00:00,623,0,39,0,25,0,-0.200325
11/17/2021 4:00:00,623,0,38,0,21,0,-0.269912
11/17/2021 5:00:00,622,0,37,0,17,0,-0.284284
11/17/2021 6:00:00,622,0,37,0,12,0,-0.241925
11/17/2021 7:00:00,622,0,36,0,8,0,-0.152214
11/17/2021 8:00:00,622,0,36,0,13,0,-0.0371698
11/17/2021 9:00:00,622,0,36,0,17,0,0.0711292
11/17/2021 10:00:00,622,0,36,0,22,0,0.139658
11/17/2021 11:00:00,622,0,36,0,27,0,0.146931
11/17/2021 12:00:00,622,0,36,0,31,0,0.0919061
11/17/2021 13:00:00,622,0,36,0,36,0,-0.00612505
11/17/2021 14:00:00,623,0,36,0,33,0,-0.116214
11/17/2021 15:00:00,623,0,36,0,30,0,-0.207209
11/17/2021 16:00:00,624,0.4,36,0.4,27,0.4,-0.255718
11/17/2021 17:00:00,624,0,36,0,24,0,-0.248564
11/17/2021 18:00:00,625,0.2,36,0.2,21,0.2,-0.182538
11/17/2021 19:00:00,625,0,36,0,18,0,-0.0650694
11/17/2021 20:00:00,639,0,37,0,26,0,0.0839548
11/17/2021 21:00:00,653,0.6,38,0.6,34,0.6,0.23289
11/17/2021 22:00:00,667,0,39,0,42,0,0.345166
11/17/2021 23:00:00,681,0.2,39,0.2,49,0.2,0.391379
11/18/2021 0:00:00,695,0,40,0,57,0,0.360691
11/18/2021 1:00:00,709,0.2,41,0.2,65,0.2,0.264766
11/18/2021 2:00:00,718,0,45,0,57,0,0.131996
11/18/2021 3:00:00,727,0.2,48,0.2,50,0.2,-0.00395483
11/18/2021 4:00:00,736,1.8,52,1.8,42,1.8,-0.114406
11/18/2021 5:00:00,745,9.2,56,9.2,34,9.2,-0.180468
11/18/2021 6:00:00,754,8.8,59,8.8,27,8.8,-0.19341
11/18/2021 7:00:00,763,4.4,63,4.4,19,4.4,-0.154505
11/18/2021 8:00:00,765,5.8,65,5.8,22,5.8,-0.0763945
11/18/2021 9:00:00,767,0.8,66,0.8,25,0.8,0.0162243
11/18/2021 10:00:00,770,2,68,2,29,2,0.0907563
11/18/2021 11:00:00,772,2.8,69,2.8,32,2.8,0.117011
11/18/2021 12:00:00,774,0.4,71,0.4,35,0.4,0.0795248
11/18/2021 13:00:00,776,1,72,1,38,1,-0.0152074
11/18/2021 14:00:00,771,0.4,72,0.4,30,0.4,-0.141173
11/18/2021 15:00:00,766,0,73,0,22,0,-0.263299
11/18/2021 16:00:00,762,0,73,0,15,0,-0.349446
11/18/2021 17:00:00,757,0,73,0,7,0,-0.377911
11/18/2021 18:00:00,752,0,74,0,-1,0,-0.339173
11/18/2021 19:00:00,747,0,74,0,-9,0,-0.235148
11/18/2021 20:00:00,743,0,73,0,5,0,-0.0793705
11/18/2021 21:00:00,739,0,73,0,19,0,0.102198
11/18/2021 22:00:00,735,0,72,0,33,0,0.273482
11/18/2021 23:00:00,730,0,71,0,47,0,0.396676
11/19/2021 0:00:00,726,0,71,0,61,0,0.444787
11/19/2021 1:00:00,722,0,70,0,75,0,0.411894
11/19/2021 2:00:00,719,0,70,0,65,0,0.314839
11/19/2021 3:00:00,715,0,70,0,55,0,0.185357
11/19/2021 4:00:00,712,0,70,0,46,0,0.0576699
11/19/2021 5:00:00,709,0,69,0,36,0,-0.0414191
11/19/2021 6:00:00,705,0,69,0,26,0,-0.0963818
11/19/2021 7:00:00,702,0,69,0,16,0,-0.102501
11/19/2021 8:00:00,700,0.2,69,0.2,19,0.2,-0.0651502
11/19/2021 9:00:00,698,0,68,0,22,0,-0.000445306
11/19/2021 10:00:00,696,0,68,0,25,0,0.0652609
11/19/2021 11:00:00,693,0,67,0,27,0,0.100879
11/19/2021 12:00:00,691,0,67,0,30,0,0.0814453
11/19/2021 13:00:00,689,0,66,0,33,0,-0.000514239
11/19/2021 14:00:00,687,0,66,0,22,0,-0.130084
11/19/2021 15:00:00,685,0,65,0,12,0,-0.274996
11/19/2021 16:00:00,684,0,65,0,1,0,-0.397702
11/19/2021 17:00:00,682,0,64,0,-10,0,-0.467439
11/19/2021 18:00:00,680,0,64,0,-20,0,-0.466702
11/19/2021 19:00:00,678,0,63,0,-31,0,-0.39175
11/19/2021 20:00:00,677,0,63,0,-15,0,-0.250896
11/19/2021 21:00:00,676,0,62,0,1,0,-0.0638595
11/19/2021 22:00:00,675,0,62,0,18,0,0.138557
11/19/2021 23:00:00,673,0,61,0,34,0,0.318193
11/20/2021 0:00:00,672,0,61,0,50,0,0.438886
11/20/2021 1:00:00,671,0,60,0,66,0,0.478672
11/20/2021 2:00:00,670,0,60,0,59,0,0.438157
11/20/2021 3:00:00,669,0,60,0,53,0,0.339607
11/20/2021 4:00:00,668,0,61,0,46,0,0.217055
11/20/2021 5:00:00,667,0,61,0,39,0,0.103407
11/20/2021 6:00:00,666,0,61,0,33,0,0.0214611
11/20/2021 7:00:00,665,0,61,0,26,0,-0.0184504
11/20/2021 8:00:00,664,0,61,0,28,0,-0.0167553
11/20/2021 9:00:00,663,0,60,0,29,0,0.0169169
11/20/2021 10:00:00,663,0,60,0,31,0,0.0638879
11/20/2021 11:00:00,662,0,59,0,32,0,0.097972
11/20/2021 12:00:00,661,0,59,0,34,0,0.0918321
11/20/2021 13:00:00,660,0,58,0,35,0,0.0276948
11/20/2021 14:00:00,659,0,58,0,23,0,-0.0929503
11/20/2021 15:00:00,658,0,57,0,11,0,-0.247164
11/20/2021 16:00:00,658,0,57,0,-1,0,-0.398121
11/20/2021 17:00:00,657,0,56,0,-13,0,-0.508299
11/20/2021 18:00:00,656,0,56,0,-25,0,-0.550949
11/20/2021 19:00:00,655,0,55,0,-37,0,-0.514917
11/20/2021 20:00:00,655,0,55,0,-21,0,-0.40348
11/20/2021 21:00:00,654,0,54,0,-6,0,-0.231441
11/20/2021 22:00:00,654,0,54,0,10,0,-0.0236115
11/20/2021 23:00:00,653,0,53,0,26,0,0.186475
11/21/2021 0:00:00,653,0,53,0,41,0,0.361253
11/21/2021 1:00:00,652,0,52,0,57,0,0.468773
11/21/2021 2:00:00,652,0,52,0,53,0,0.493847
11/21/2021 3:00:00,651,0,53,0,49,0,0.444054
11/21/2021 4:00:00,651,0,53,0,45,0,0.346184
11/21/2021 5:00:00,651,0,53,0,40,0,0.234745
11/21/2021 6:00:00,650,0,54,0,36,0,0.139235
11/21/2021 7:00:00,650,0,54,0,32,0,0.0767165
11/21/2021 8:00:00,650,0,54,0,32,0,0.0513837
11/21/2021 9:00:00,649,0,53,0,33,0,0.0576848
11/21/2021 10:00:00,649,0,53,0,33,0,0.0826957
11/21/2021 11:00:00,648,0,52,0,33,0,0.106887
11/21/2021 12:00:00,648,0,52,0,34,0,0.106311
11/21/2021 13:00:00,647,0,51,0,34,0,0.0592483
11/21/2021 14:00:00,647,0,51,0,21,0,-0.0438613
11/21/2021 15:00:00,646,0,50,0,8,0,-0.192826
11/21/2021 16:00:00,646,0,50,0,-5,0,-0.358287
11/21/2021 17:00:00,645,0,50,0,-17,0,-0.501388
11/21/2021 18:00:00,645,0,49,0,-30,0,-0.587376
11/21/2021 19:00:00,644,0,49,0,-43,0,-0.595747
11/21/2021 20:00:00,644,0,48,0,-28,0,-0.522932
11/21/2021 21:00:00,643,0,47,0,-14,0,-0.379266
11/21/2021 22:00:00,643,0,47,0,1,0,-0.184973
11/21/2021 23:00:00,643,0,46,0,16,0,0.031985
11/22/2021 0:00:00,642,0,45,0,30,0,0.23776
11/22/2021 1:00:00,642,0,44,0,45,0,0.397738
11/22/2021 2:00:00,642,0,45,0,45,0,0.485888
11/22/2021 3:00:00,641,0,45,0,44,0,0.494345
11/22/2021 4:00:00,641,0,46,0,44,0,0.436923
11/22/2021 5:00:00,641,0,47,0,44,0,0.343196
11/22/2021 6:00:00,640,0,47,0,43,0,0.246056
11/22/2021 7:00:00,640,0,48,0,43,0,0.169862
11/22/2021 8:00:00,640,0,48,0,44,0,0.125091
11/22/2021 9:00:00,640,0,47,0,45,0,0.109991
11/22/2021 10:00:00,640,0.2,47,0.2,46,0.2,0.115
11/22/2021 11:00:00,639,0,47,0,47,0,0.12563
11/22/2021 12:00:00,639,0,46,0,48,0,0.123448
11/22/2021 13:00:00,639,0,46,0,49,0,0.0884554
11/22/2021 14:00:00,639,0.4,46,0.4,37,0.4,0.0055238
11/22/2021 15:00:00,640,4.4,46,4.4,25,4.4,-0.126854
11/22/2021 16:00:00,640,0.2,47,0.2,14,0.2,-0.291215
11/22/2021 17:00:00,640,0,47,0,2,0,-0.454195
11/22/2021 18:00:00,641,0,47,0,-10,0,-0.57766
11/22/2021 19:00:00,641,0.2,47,0.2,-22,0.2,-0.631935
11/22/2021 20:00:00,642,2.4,47,2.4,-11,2.4,-0.604028
11/22/2021 21:00:00,643,1.2,46,1.2,1,1.2,-0.49795
11/22/2021 22:00:00,645,0.4,46,0.4,12,0.4,-0.329952
11/22/2021 23:00:00,646,0.2,46,0.2,23,0.2,-0.123763
11/23/2021 0:00:00,647,0,45,0,35,0,0.0917495
11/23/2021 1:00:00,648,0,45,0,46,0,0.284527
11/23/2021 2:00:00,650,0,47,0,47,0,0.424421
11/23/2021 3:00:00,651,0,48,0,48,0,0.491839
11/23/2021 4:00:00,653,0,50,0,49,0,0.485609
11/23/2021 5:00:00,654,0.2,51,0.2,50,0.2,0.424153
11/23/2021 6:00:00,656,0,53,0,51,0,0.337766
11/23/2021 7:00:00,657,0,54,0,52,0,0.255937
11/23/2021 8:00:00,656,0.6,54,0.6,52,0.6,0.19699
11/23/2021 9:00:00,654,0.4,54,0.4,52,0.4,0.16507
11/23/2021 10:00:00,653,0.2,54,0.2,53,0.2,0.153731
11/23/2021 11:00:00,652,0.2,53,0.2,53,0.2,0.151241
11/23/2021 12:00:00,650,0,53,0,53,0,0.143472
11/23/2021 13:00:00,649,0.2,53,0.2,53,0.2,0.114666
11/23/2021 14:00:00,649,0,53,0,40,0,0.0496112
11/23/2021 15:00:00,648,0,53,0,27,0,-0.0603973
11/23/2021 16:00:00,648,0,53,0,15,0,-0.210104
11/23/2021 17:00:00,648,0,53,0,2,0,-0.377001
11/23/2021 18:00:00,647,0,53,0,-11,0,-0.526357
11/23/2021 19:00:00,647,0,53,0,-24,0,-0.623078
11/23/2021 20:00:00,647,0,53,0,-14,0,-0.643899
11/23/2021 21:00:00,647,0,52,0,-4,0,-0.583341
11/23/2021 22:00:00,647,0,52,0,7,0,-0.451769
11/23/2021 23:00:00,646,0,52,0,17,0,-0.269336
11/24/2021 0:00:00,646,0,51,0,27,0,-0.0610411
11/24/2021 1:00:00,646,0,51,0,37,0,0.145294
11/24/2021 2:00:00,646,0,52,0,41,0,0.3207
11/24/2021 3:00:00,645,0,53,0,44,0,0.439884
11/24/2021 4:00:00,645,0,54,0,48,0,0.489074
11/24/2021 5:00:00,645,0,54,0,51,0,0.472284
11/24/2021 6:00:00,644,0,55,0,55,0,0.410562
11/24/2021 7:00:00,644,0,56,0,58,0,0.33311
11/24/2021 8:00:00,644,0,56,0,57,0,0.265006
11/24/2021 9:00:00,643,0,56,0,55,0,0.218707
11/24/2021 10:00:00,643,0,56,0,54,0,0.193298
11/24/2021 11:00:00,643,0,56,0,53,0,0.179578
11/24/2021 12:00:00,642,0,56,0,51,0,0.165635
11/24/2021 13:00:00,642,0,56,0,50,0,0.139223
11/24/2021 14:00:00,642,0,56,0,38,0,0.0879466
11/24/2021 15:00:00,641,0,56,0,26,0,0.00109969
11/24/2021 16:00:00,641,0,56,0,14,0,-0.124866
11/24/2021 17:00:00,641,0,55,0,2,0,-0.279995
11/24/2021 18:00:00,640,0,55,0,-10,0,-0.439191
11/24/2021 19:00:00,640,0,55,0,-22,0,-0.568592
11/24/2021 20:00:00,640,0,54,0,-14,0,-0.637512
11/24/2021 21:00:00,639,0,53,0,-6,0,-0.629161
11/24/2021 22:00:00,639,0,53,0,3,0,-0.544338
11/24/2021 23:00:00,639,0,52,0,11,0,-0.397637
11/25/2021 0:00:00,638,0,51,0,19,0,-0.210763
11/25/2021 1:00:00,638,0,50,0,27,0,-0.00800861
11/25/2021 2:00:00,638,0,51,0,35,0,0.185037
11/25/2021 3:00:00,638,0,51,0,42,0,0.342739
11/25/2021 4:00:00,638,0,52,0,50,0,0.443977
11/25/2021 5:00:00,637,0,52,0,57,0,0.479372
11/25/2021 6:00:00,637,0,53,0,65,0,0.456274
11/25/2021 7:00:00,637,0,53,0,72,0,0.39661
01/08/2022 01:00,575,0,-6,0,31,0,0.175261
01/08/2022 02:00,575,0,-6,0,17,0,0.107073
01/08/2022 03:00,575,0,-6,0,2,0,-0.0146553
01/08/2022 04:00,575,0,-6,0,-13,0,-0.181192
01/08/2022 05:00,574,0,-5,0,-27,0,-0.365048
01/08/2022 06:00,574,0,-5,0,-42,0,-0.527912
01/08/2022 07:00,574,0,-5,0,-56,0,-0.633814
01/08/2022 08:00,574,0,-5,0,-46,0,-0.660406
01/08/2022 09:00,574,0,-5,0,-36,0,-0.602283
01/08/2022 10:00,574,0,-6,0,-27,0,-0.46957
01/08/2022 11:00,574,0,-6,0,-17,0,-0.282304
01/08/2022 12:00,574,1.6,-6,1.6,-7,0,-0.0676724
01/08/2022 13:00,574,4.2,-6,4.2,3,2.8,0.141794
01/08/2022 14:00,574,0,-6,0,7,0.2,0.312194
01/08/2022 15:00,575,0,-5,0,11,0,0.416391
01/08/2022 16:00,575,0,-5,0,15,0,0.443562
01/08/2022 17:00,575,0,-4,0,18,0,0.404147
01/08/2022 18:00,576,12.6,-4,12.6,22,0,0.325833
